Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Japan,2005,6.515817165374756,10.551915168762207,0.9277119636535645,72.4000015258789,0.8677792549133301,,0.6989297270774841,0.6859816908836365,0.15315105020999908,0.35033127665519714
Japan,2007,6.2381978034973145,10.578493118286133,0.9381480813026428,72.63999938964844,0.7960541248321533,-0.09388040751218796,0.8092333078384399,0.6833916902542114,0.20657981932163239,0.24000568687915802
Japan,2008,5.910679340362549,10.565690994262695,0.8873040676116943,72.76000213623047,0.772070050239563,-0.13878804445266724,0.8164753317832947,0.7046915888786316,0.1907740980386734,0.22120147943496704
Japan,2009,5.844999313354492,10.507198333740234,0.8883568644523621,72.87999725341797,0.7298880219459534,-0.21336470544338226,0.7401081919670105,0.7127588987350464,0.16947788000106812,0.25177788734436035
Japan,2010,6.056752681732178,10.547181129455566,0.9019249081611633,73.0,0.7717223763465881,-0.14366640150547028,0.7695570588111877,0.7792192697525024,0.18770307302474976,0.2702714800834656
Japan,2011,6.26279354095459,10.549270629882812,0.9167037010192871,73.12000274658203,0.8143964409828186,-0.05532466247677803,0.7337989807128906,0.7135642170906067,0.1810554713010788,0.2310636341571808
Japan,2012,5.968216419219971,10.564521789550781,0.9052954316139221,73.23999786376953,0.7528315186500549,,0.6923874020576477,0.7084200382232666,0.17147471010684967,0.1691780537366867
Japan,2013,5.959361553192139,10.585817337036133,0.9236883521080017,73.36000061035156,0.8214165568351746,-0.15030595660209656,0.6504982113838196,0.718607485294342,0.17462153732776642,0.3581068813800812
Japan,2014,5.92262077331543,10.590102195739746,0.900040328502655,73.4800033569336,0.8380517363548279,-0.14270325005054474,0.6174831390380859,0.6869840025901794,0.18943282961845398,0.37951529026031494
Japan,2015,5.8796844482421875,10.606649398803711,0.9226571917533875,73.5999984741211,0.8316941857337952,-0.15881866216659546,0.654443085193634,0.7022688984870911,0.17640863358974457,0.3528672158718109
Japan,2016,5.95465087890625,10.615311622619629,0.8997738361358643,73.7249984741211,0.8360646367073059,-0.06590267270803452,0.6976393461227417,0.6895833015441895,0.192402645945549,0.36220064759254456
Japan,2017,5.9106764793396,10.63357162475586,0.8819612860679626,73.8499984741211,0.8493965864181519,-0.20949307084083557,0.6591986417770386,0.6917625665664673,0.1755121797323227,0.41248995065689087
Japan,2018,5.793575286865234,10.641170501708984,0.8864319324493408,73.9749984741211,0.7734721302986145,-0.26497501134872437,0.6867845058441162,0.6494027972221375,0.18530015647411346,0.384880393743515
Japan,2019,5.908039093017578,10.645959854125977,0.8776509165763855,74.0999984741211,0.8064715266227722,-0.258060485124588,0.6171878576278687,0.6932767629623413,0.19441038370132446,0.41121363639831543
Japan,2020,6.1179633140563965,10.602423667907715,0.8872491121292114,74.2249984741211,0.806036114692688,-0.26276397705078125,0.6086985468864441,0.6805382370948792,0.18646100163459778,0.4233799874782562
Japan,2021,6.091324806213379,10.623948097229004,0.8957377076148987,74.3499984741211,0.8013503551483154,-0.20987120270729065,0.6695467233657837,0.6743742823600769,0.1892460435628891,0.29078567028045654
