Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Saudi Arabia,2005,7.079644203186035,10.698955535888672,0.8678194880485535,61.20000076293945,,,0.5051490664482117,0.6806911826133728,0.24255302548408508,
Saudi Arabia,2007,7.266694068908691,10.68889331817627,0.8915249109268188,61.599998474121094,0.6220701932907104,0.0021362120751291513,,0.7182026505470276,0.23154743015766144,
Saudi Arabia,2008,6.811370372772217,10.72194766998291,0.8230535387992859,61.79999923706055,0.5318119525909424,-0.0244907233864069,0.5079190135002136,0.6067206263542175,0.2018229067325592,
Saudi Arabia,2009,6.147590160369873,10.672890663146973,0.9212881326675415,62.0,0.6394056677818298,-0.11233016848564148,0.4451315701007843,0.6827549338340759,0.3194749057292938,
Saudi Arabia,2010,6.307098388671875,10.692780494689941,0.8795983195304871,62.20000076293945,0.6777772307395935,-0.03510327264666557,,0.6453192234039307,0.2972089350223541,
Saudi Arabia,2011,6.699789524078369,10.757672309875488,0.8296336531639099,62.400001525878906,0.603455662727356,-0.14441773295402527,,0.6989942193031311,0.24013972282409668,
Saudi Arabia,2012,6.396359443664551,10.779465675354004,0.8671009540557861,62.599998474121094,0.5604553818702698,-0.12205906212329865,,0.6916764378547668,0.22484098374843597,
Saudi Arabia,2013,6.495132923126221,10.775792121887207,0.8266953229904175,62.79999923706055,0.661042332649231,-0.08363258838653564,,0.6911656260490417,0.27555006742477417,
Saudi Arabia,2014,6.278378009796143,10.783304214477539,0.8184198141098022,63.0,0.7622516751289368,-0.07511065155267715,,0.6633313894271851,0.3129494786262512,
Saudi Arabia,2015,6.345491886138916,10.797966003417969,0.8197497129440308,63.20000076293945,0.8202072381973267,-0.04737202450633049,,0.6676526069641113,0.32713937759399414,
Saudi Arabia,2016,6.473921298980713,10.791910171508789,0.8899323344230652,63.400001525878906,0.7742677330970764,-0.1348779946565628,,0.7249462604522705,0.26629266142845154,
Saudi Arabia,2017,6.29428243637085,10.764396667480469,0.8400862812995911,63.599998474121094,0.8141421675682068,-0.13367557525634766,,0.702724814414978,0.3058418929576874,
Saudi Arabia,2018,6.356393337249756,10.77043628692627,0.8678483963012695,63.79999923706055,0.8549215197563171,-0.19480334222316742,,0.6955329775810242,0.2883799076080322,
Saudi Arabia,2019,6.5612473487854,10.757097244262695,0.9117184281349182,64.0,0.8910865783691406,-0.1493745893239975,,0.6735582947731018,0.23773732781410217,
Saudi Arabia,2020,6.559588432312012,10.699376106262207,0.8902559280395508,64.19999694824219,0.8842201232910156,-0.11291682720184326,,0.7018787860870361,0.25119906663894653,
Saudi Arabia,2021,6.445294380187988,10.707429885864258,0.8593611121177673,64.4000015258789,0.9024730324745178,-0.1012328714132309,,0.7284732460975647,0.2283702790737152,
