Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Czechia,2005,6.43925666809082,10.321685791015625,0.9187594652175903,67.0999984741211,0.8652349710464478,,0.9007327556610107,0.6387642621994019,0.25794896483421326,0.282911479473114
Czechia,2007,6.500194072723389,10.432827949523926,0.8997790217399597,67.33999633789062,0.7989493608474731,-0.06539253890514374,0.9278714656829834,0.6599392294883728,0.27690744400024414,0.26883840560913086
Czechia,2010,6.249617576599121,10.418797492980957,0.9341611266136169,67.69999694824219,0.7791122198104858,-0.043972406536340714,0.9259641170501709,0.6478385925292969,0.24408434331417084,0.33404451608657837
Czechia,2011,6.331490993499756,10.43418025970459,0.9135107398033142,67.81999969482422,0.7871800065040588,-0.10862758010625839,0.9497878551483154,0.6232005953788757,0.2528088688850403,0.2062866985797882
Czechia,2012,6.334149360656738,10.42490005493164,0.912426769733429,67.94000244140625,0.7398087382316589,-0.15592387318611145,0.9567996859550476,0.6349714994430542,0.25650814175605774,0.16981133818626404
Czechia,2013,6.69765567779541,10.42410945892334,0.8880433440208435,68.05999755859375,0.7259456515312195,-0.15820206701755524,0.915898859500885,0.6562649011611938,0.2526526153087616,0.24254262447357178
Czechia,2014,6.483729839324951,10.445425033569336,0.8779152035713196,68.18000030517578,0.8004209995269775,-0.17013365030288696,0.8968806862831116,0.6377720832824707,0.23522056639194489,0.339732825756073
Czechia,2015,6.608017444610596,10.495941162109375,0.9113625884056091,68.30000305175781,0.8084841966629028,-0.14814624190330505,0.886467456817627,0.6893541216850281,0.20608052611351013,0.43542587757110596
Czechia,2016,6.735627174377441,10.51907730102539,0.9305928945541382,68.42500305175781,0.850328266620636,-0.1998462975025177,0.9004307389259338,0.7102274894714355,0.20104163885116577,0.4151207208633423
Czechia,2017,6.789567947387695,10.566816329956055,0.9009689688682556,68.55000305175781,0.8317855000495911,-0.17949222028255463,0.8665249943733215,0.6722728610038757,0.22664979100227356,0.3438708186149597
Czechia,2018,7.034165382385254,10.594958305358887,0.929163932800293,68.67500305175781,0.7901324033737183,-0.29509443044662476,0.8513822555541992,0.6744130849838257,0.1780681014060974,0.42078331112861633
Czechia,2020,6.897091388702393,10.558653831481934,0.9640536904335022,68.92500305175781,0.9064220190048218,-0.131402850151062,0.8836995959281921,0.7483424544334412,0.29044169187545776,0.3188589811325073
Czechia,2021,6.9424967765808105,10.581283569335938,0.9502267837524414,69.05000305175781,0.8905214667320251,0.1633039265871048,0.8625741004943848,0.7161665558815002,0.23984862864017487,0.2844754159450531
