Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Albania,2007,4.634251594543457,9.1215238571167,0.8213716149330139,66.76000213623047,0.5286047458648682,-0.0085214301943779,0.8746995329856873,0.48881861567497253,0.24633502960205078,0.30068057775497437
Albania,2009,5.485469818115234,9.241250038146973,0.8330466151237488,67.31999969482422,0.5252232551574707,-0.15736287832260132,0.8636654019355774,0.5644744634628296,0.27925652265548706,
Albania,2010,5.268936634063721,9.282613754272461,0.7331522703170776,67.5999984741211,0.5689584016799927,-0.17178311944007874,0.7262616753578186,0.5760765671730042,0.3000602424144745,
Albania,2011,5.867421627044678,9.310439109802246,0.7594338059425354,67.87999725341797,0.4874962568283081,-0.20429639518260956,0.8770025968551636,0.5657588839530945,0.2565765082836151,
Albania,2012,5.510124206542969,9.326163291931152,0.7845017910003662,68.16000366210938,0.6015121340751648,-0.16857925057411194,0.8476752042770386,0.553473174571991,0.2713932394981384,0.36489370465278625
Albania,2013,4.550647735595703,9.337965965270996,0.7594767212867737,68.44000244140625,0.6318302750587463,-0.12693795561790466,0.862904965877533,0.5407509803771973,0.33837857842445374,0.33809471130371094
Albania,2014,4.81376314163208,9.357625007629395,0.6255869269371033,68.72000122070312,0.7346484065055847,-0.024412214756011963,0.8827044367790222,0.5729450583457947,0.3345426619052887,0.49878638982772827
Albania,2015,4.6066508293151855,9.382481575012207,0.6393561363220215,69.0,0.7038506865501404,-0.08060858398675919,0.8847930431365967,0.5790717005729675,0.35042667388916016,0.5069783926010132
Albania,2016,4.511100769042969,9.416692733764648,0.6384114623069763,69.0250015258789,0.7298189401626587,-0.016784198582172394,0.901070773601532,0.5670797228813171,0.32170599699020386,0.40090981125831604
Albania,2017,4.639548301696777,9.454930305480957,0.6376982927322388,69.05000305175781,0.7496110200881958,-0.028629375621676445,0.8761346340179443,0.5472404360771179,0.3338841199874878,0.457737535238266
Albania,2018,5.0044026374816895,9.496804237365723,0.6835916638374329,69.07499694824219,0.8242123126983643,0.00906998198479414,0.8991293907165527,0.5920446515083313,0.31899672746658325,0.43533796072006226
Albania,2019,4.9953179359436035,9.521978378295898,0.6863648891448975,69.0999984741211,0.777351438999176,-0.09905756264925003,0.9142842888832092,0.5481892824172974,0.27382737398147583,0.33662787079811096
Albania,2020,5.364909648895264,9.48740005493164,0.7101150155067444,69.125,0.7536710500717163,0.006331214215606451,0.8913589715957642,0.5634861588478088,0.26506611704826355,0.37340283393859863
Albania,2021,5.255481719970703,9.562287330627441,0.7018827795982361,69.1500015258789,0.8274527192115784,0.04474182799458504,0.8961266279220581,0.553830087184906,0.25365447998046875,0.47292402386665344
