Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Netherlands,2005,7.463979244232178,10.809069633483887,0.9473579525947571,70.69999694824219,0.9010077714920044,,0.5713422298431396,0.7007394433021545,0.23279471695423126,0.42900654673576355
Netherlands,2007,7.451879501342773,10.876346588134766,0.9438540935516357,70.77999877929688,0.8960180878639221,0.3420388996601105,0.4454365670681,0.7180503010749817,0.21333560347557068,0.6619459986686707
Netherlands,2008,7.631011962890625,10.893925666809082,0.9442022442817688,70.81999969482422,0.883287250995636,0.36287549138069153,0.4189404845237732,0.6791508197784424,0.18169042468070984,0.6174288392066956
Netherlands,2010,7.501875877380371,10.859633445739746,0.9565368890762329,70.9000015258789,0.9214482307434082,0.34705349802970886,0.3985918462276459,0.745190441608429,0.20607930421829224,0.6361863017082214
Netherlands,2011,7.563797950744629,10.870361328125,0.9383960962295532,70.94000244140625,0.9254315495491028,0.33336588740348816,0.3593958914279938,0.7704574465751648,0.18138618767261505,0.6033667922019958
Netherlands,2012,7.470715522766113,10.856304168701172,0.9388846755027771,70.9800033569336,0.8771186470985413,0.2858304977416992,0.4337537884712219,0.7528684139251709,0.22628986835479736,0.5745139122009277
Netherlands,2013,7.406550407409668,10.85205364227295,0.924705445766449,71.0199966430664,0.9189958572387695,0.3022444546222687,0.5045299530029297,0.7646982669830322,0.23544321954250336,0.5429869294166565
Netherlands,2014,7.321188449859619,10.862588882446289,0.9089957475662231,71.05999755859375,0.910179615020752,0.32901597023010254,0.4569483697414398,0.7756128907203674,0.22065652906894684,0.525242269039154
Netherlands,2015,7.324437141418457,10.877558708190918,0.8790104389190674,71.0999984741211,0.9039787650108337,0.2591380476951599,0.411822110414505,0.7423878312110901,0.20212863385677338,0.5796210169792175
Netherlands,2016,7.540877342224121,10.893917083740234,0.9259442090988159,71.17500305175781,0.9073100090026855,0.2363399863243103,0.4333042502403259,0.7370073795318604,0.21485073864459991,0.572273313999176
Netherlands,2017,7.458965301513672,10.916698455810547,0.9365013241767883,71.25,0.9203197360038757,0.2480943650007248,0.36313363909721375,0.7291611433029175,0.18451984226703644,0.6695536375045776
Netherlands,2018,7.463097095489502,10.934194564819336,0.9394431710243225,71.32499694824219,0.9199851751327515,0.1592913568019867,0.3705577850341797,0.747976541519165,0.20479418337345123,0.6565410494804382
Netherlands,2019,7.425268650054932,10.94701099395752,0.9414774775505066,71.4000015258789,0.885592520236969,0.21027247607707977,0.36006811261177063,0.7281644344329834,0.23050227761268616,0.6165722608566284
Netherlands,2020,7.504447937011719,10.902749061584473,0.9439561367034912,71.4749984741211,0.9345226287841797,0.14846980571746826,0.2806045114994049,0.6906580924987793,0.2465113252401352,0.7807459831237793
Netherlands,2021,7.314151287078857,10.939846992492676,0.9187594056129456,71.55000305175781,0.8562934398651123,0.26932358741760254,0.39657288789749146,0.7143533229827881,0.20115916430950165,0.5847387909889221
