Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Montenegro,2007,5.196315288543701,9.695746421813965,0.8318406343460083,65.95999908447266,0.5120672583580017,-0.13531674444675446,0.8145678043365479,0.5360682010650635,0.33985087275505066,0.49720996618270874
Montenegro,2009,4.801060199737549,9.701866149902344,0.8159841895103455,66.12000274658203,0.5563655495643616,-0.10303518921136856,0.8384856581687927,0.5334568023681641,0.4227399230003357,
Montenegro,2010,5.45503044128418,9.727009773254395,0.8045493364334106,66.19999694824219,0.5521036982536316,-0.20803843438625336,0.7572072148323059,0.5103518962860107,0.4103021025657654,
Montenegro,2011,5.223116874694824,9.757734298706055,0.8176315426826477,66.27999877929688,0.5460813641548157,-0.22775667905807495,0.7623835206031799,0.5097508430480957,0.3781200051307678,
Montenegro,2012,5.218724250793457,9.729276657104492,0.7040327787399292,66.36000061035156,0.46170637011528015,-0.19411508738994598,0.7550597190856934,0.46781298518180847,0.37928134202957153,0.35539981722831726
Montenegro,2013,5.074341773986816,9.763175010681152,0.735565185546875,66.44000244140625,0.5022649765014648,-0.17763777077198029,0.6933721303939819,0.4930742383003235,0.33108171820640564,0.39223527908325195
Montenegro,2014,5.282720565795898,9.779885292053223,0.8629303574562073,66.5199966430664,0.5026655197143555,0.0947776809334755,0.768465518951416,0.5449684262275696,0.3676467537879944,0.40211284160614014
Montenegro,2015,5.1249213218688965,9.812665939331055,0.7396305203437805,66.5999984741211,0.5833173394203186,-0.14583444595336914,0.7812325954437256,0.5343390107154846,0.33723944425582886,0.3997659683227539
Montenegro,2016,5.304066181182861,9.841500282287598,0.8657436966896057,66.69999694824219,0.5686336755752563,-0.08928968012332916,0.8489665985107422,0.5473153591156006,0.3366754651069641,0.3259592354297638
Montenegro,2017,5.614798545837402,9.887474060058594,0.881199836730957,66.80000305175781,0.6259062886238098,-0.08481021970510483,0.7556800246238708,0.4931038022041321,0.34978508949279785,0.35154989361763
Montenegro,2018,5.6501898765563965,9.937240600585938,0.8559796214103699,66.9000015258789,0.6264312863349915,-0.05299099534749985,0.7689225077629089,0.5273206830024719,0.35493525862693787,0.39849916100502014
Montenegro,2019,5.3860249519348145,9.977386474609375,0.8316249251365662,67.0,0.6941624879837036,-0.10713078826665878,0.8199973702430725,0.5466321110725403,0.3659581243991852,0.40545105934143066
Montenegro,2020,5.72216272354126,9.812411308288574,0.8871294856071472,67.0999984741211,0.8018550872802734,0.06532664597034454,0.8446871042251587,0.5604568123817444,0.41137781739234924,0.4737398326396942
