Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Spain,2005,7.152785778045654,10.544377326965332,0.9610428810119629,70.4000015258789,0.9161646962165833,,0.7772722840309143,0.6943226456642151,0.24064257740974426,0.5278457403182983
Spain,2007,6.994614601135254,10.584583282470703,0.9568585157394409,70.63999938964844,0.7820821404457092,-0.09565222263336182,0.7837177515029907,0.717415452003479,0.26359254121780396,0.47624891996383667
Spain,2008,7.294472694396973,10.577462196350098,0.9482704997062683,70.76000213623047,0.8337860703468323,-0.1517896205186844,0.6832101941108704,0.6494020819664001,0.2596907913684845,0.5797604322433472
Spain,2009,6.198601245880127,10.530245780944824,0.9294538497924805,70.87999725341797,0.748514711856842,-0.12951606512069702,0.7977046370506287,0.6450079083442688,0.33587706089019775,0.42436203360557556
Spain,2010,6.188262462615967,10.527270317077637,0.9499403834342957,71.0,0.7964955568313599,-0.14017289876937866,0.8397462964057922,0.6450886726379395,0.3218194842338562,0.30273160338401794
Spain,2011,6.518249034881592,10.51554012298584,0.9444437026977539,71.12000274658203,0.8186509013175964,-0.12391746789216995,0.8455434441566467,0.6669564247131348,0.35610154271125793,0.3086627125740051
Spain,2012,6.2906904220581055,10.48484992980957,0.9370233416557312,71.23999786376953,0.7545861005783081,-0.06156602501869202,0.8435930013656616,0.6443791389465332,0.3664744794368744,0.33914655447006226
Spain,2013,6.150027275085449,10.473668098449707,0.9286404848098755,71.36000061035156,0.7593564391136169,-0.10357819497585297,0.9158225655555725,0.6627190709114075,0.37183937430381775,0.18454965949058533
Spain,2014,6.456477642059326,10.490402221679688,0.9478644132614136,71.4800033569336,0.7384723424911499,-0.030305713415145874,0.8538879156112671,0.6826760768890381,0.33546000719070435,0.21061980724334717
Spain,2015,6.3806633949279785,10.528812408447266,0.956471860408783,71.5999984741211,0.732000470161438,-0.07451528310775757,0.8216649293899536,0.7047021985054016,0.2846936881542206,0.2777513265609741
Spain,2016,6.318612098693848,10.557830810546875,0.9417368173599243,71.7249984741211,0.7681737542152405,-0.05029413104057312,0.8185585737228394,0.6299335956573486,0.30082935094833374,0.3025166690349579
Spain,2017,6.230173110961914,10.58478832244873,0.9031581878662109,71.8499984741211,0.7555607557296753,-0.03434835001826286,0.7912687659263611,0.6011785268783569,0.30238765478134155,0.2695859670639038
Spain,2018,6.513370990753174,10.60303783416748,0.910314679145813,71.9749984741211,0.7222506999969482,-0.07723536342382431,0.7765044569969177,0.635578989982605,0.3571908473968506,0.28519561886787415
Spain,2019,6.457449436187744,10.61652660369873,0.9490134716033936,72.0999984741211,0.7779667377471924,-0.050898876041173935,0.7303376197814941,0.6361995935440063,0.315518319606781,0.36778587102890015
Spain,2020,6.502175331115723,10.49736499786377,0.934934675693512,72.2249984741211,0.7832565307617188,-0.1235649436712265,0.7299774885177612,0.6711310148239136,0.31661710143089294,0.3817670941352844
Spain,2021,6.469611167907715,10.536587715148926,0.9264167547225952,72.3499984741211,0.7817949652671814,-0.07189786434173584,0.7293469905853271,0.6390746831893921,0.32398033142089844,0.3717038035392761
