Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Estonia,2006,5.371054649353027,10.268648147583008,0.9100643396377563,65.77999877929688,0.7485763430595398,-0.26584702730178833,0.7967226505279541,0.5890183448791504,0.21522502601146698,0.44246768951416016
Estonia,2007,5.3320441246032715,10.346266746520996,0.8956315517425537,66.05999755859375,0.7121208906173706,-0.24790525436401367,0.7426971793174744,0.5885132551193237,0.1762310117483139,0.4202641248703003
Estonia,2008,5.451937675476074,10.2962646484375,0.9037262797355652,66.33999633789062,0.6423251032829285,-0.21942585706710815,0.6627696752548218,0.59461510181427,0.21781308948993683,0.33097898960113525
Estonia,2009,5.1377387046813965,10.14002799987793,0.8737747669219971,66.62000274658203,0.6107093095779419,-0.23145534098148346,0.7931516766548157,0.5905790328979492,0.24307483434677124,0.22448612749576569
Estonia,2011,5.486819744110107,10.239607810974121,0.90871262550354,67.18000030517578,0.7352253794670105,-0.16962042450904846,0.6867839097976685,0.6408694386482239,0.20515842735767365,0.41754022240638733
Estonia,2012,5.363927841186523,10.274958610534668,0.8894545435905457,67.45999908447266,0.6968257427215576,-0.1933979094028473,0.7928526997566223,0.6270431280136108,0.19896674156188965,0.27297595143318176
Estonia,2013,5.367445945739746,10.292996406555176,0.9007217884063721,67.73999786376953,0.7535586953163147,-0.20247387886047363,0.7263563871383667,0.6505120992660522,0.19901816546916962,0.2606375813484192
Estonia,2014,5.55598258972168,10.325288772583008,0.9171017408370972,68.0199966430664,0.773327112197876,-0.15469713509082794,0.6524474620819092,0.6196213960647583,0.2034391164779663,0.41498589515686035
Estonia,2015,5.628908634185791,10.34299373626709,0.9179296493530273,68.30000305175781,0.8146923780441284,-0.1654329001903534,0.5687344670295715,0.6487849354743958,0.18269477784633636,0.3366898000240326
Estonia,2016,5.649675369262695,10.373770713806152,0.9377151131629944,68.5250015258789,0.8427706956863403,-0.1511934995651245,0.6390852928161621,0.6568225622177124,0.1768692582845688,0.3398343026638031
Estonia,2017,5.938395977020264,10.428864479064941,0.9356863498687744,68.75,0.8617492318153381,-0.10285075008869171,0.6684022545814514,0.7400963306427002,0.16016410291194916,0.4059462547302246
Estonia,2018,6.091302394866943,10.465890884399414,0.9326937794685364,68.9749984741211,0.8856183886528015,-0.1431678831577301,0.6206779479980469,0.7302648425102234,0.1631821095943451,0.4202025830745697
Estonia,2019,6.034641265869141,10.50232219696045,0.9340643286705017,69.19999694824219,0.8865043520927429,-0.09741027653217316,0.5757541656494141,0.7384289503097534,0.15627901256084442,0.4033065438270569
Estonia,2020,6.452563762664795,10.469237327575684,0.9577704668045044,69.42500305175781,0.9542005658149719,-0.08530022948980331,0.39783477783203125,0.7616904377937317,0.1876794993877411,0.4648059904575348
Estonia,2021,6.553915500640869,10.558389663696289,0.9458650350570679,69.6500015258789,0.9258183240890503,0.04955780506134033,0.44142577052116394,0.760608434677124,0.17625804245471954,0.5192639827728271
