Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Guyana,2007,5.992826461791992,9.101896286010742,0.8487651944160461,56.2400016784668,0.6940056681632996,0.08560473471879959,0.8355690836906433,0.7606330513954163,0.29641976952552795,0.4647120535373688
